2.5472 	WARNING 	User requested fullscreen with size [1440  810], but screen is actually [2880, 1620]. Using actual size
6.3548 	EXP 	Created image = ImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128, units=u'norm', win=Window(...))
6.3554 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
6.3809 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='robot_imgs/pr2', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([180., 280.]), texRes=128, units='pix', win=Window(...))
6.3815 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
6.4099 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='robot_imgs/pr2', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([-0.66,  0.  ]), size=array([0.53333333, 1.17283951]), texRes=128, units=u'norm', win=Window(...))
6.4235 	EXP 	instText: autoDraw = True
6.9596 	DATA 	Keypress: down
7.0135 	EXP 	Imported sounds\sounds.xlsx as conditions, 14 conditions, 6 params
7.0143 	EXP 	Created sequence: random, trialTypes=14, nReps=1, seed=None
7.0149 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'task_1', u'sounds/pepper_sydney/sentence_15'), (u'task_1_raw', 1), (u'task_1_duration', 2), (u'task_2', None), (u'task_2_raw', None), (u'task_2_duration', None)])
7.0231 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
7.0763 	EXP 	instText: autoDraw = False
7.0763 	EXP 	target: color = 'white (named)'
7.0763 	EXP 	target: text = 'listen'
7.0763 	EXP 	image: size = array([0.53333333, 1.17283951])
7.0763 	EXP 	image: image = 'robot_imgs/pr2'
7.0763 	EXP 	image: autoDraw = True
7.0763 	EXP 	image_2: autoDraw = True
7.0763 	EXP 	image_3: autoDraw = True
7.5517 	EXP 	target: autoDraw = True
11.2178 	DATA 	Keypress: down
11.2203 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'task_1', u'sounds/pepper_sydney/sentence_07'), (u'task_1_raw', 2), (u'task_1_duration', 3), (u'task_2', None), (u'task_2_raw', None), (u'task_2_duration', None)])
11.2220 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
11.2807 	EXP 	target: autoDraw = False
11.2807 	EXP 	image: autoDraw = False
11.2807 	EXP 	image_2: autoDraw = False
11.2807 	EXP 	image_3: autoDraw = False
11.2807 	EXP 	target: color = 'white (named)'
11.2807 	EXP 	target: text = 'listen'
11.2807 	EXP 	image: size = array([0.53333333, 1.17283951])
11.2807 	EXP 	image: image = 'robot_imgs/pr2'
11.2807 	EXP 	image: autoDraw = True
11.2807 	EXP 	image_2: autoDraw = True
11.2807 	EXP 	image_3: autoDraw = True
11.7529 	EXP 	target: autoDraw = True
11.8941 	DATA 	Keypress: down
11.8959 	EXP 	New trial (rep=0, index=2): OrderedDict([(u'task_1', u'sounds/pepper_sydney/sentence_10'), (u'task_1_raw', 2), (u'task_1_duration', 3), (u'task_2', None), (u'task_2_raw', None), (u'task_2_duration', None)])
11.8973 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
11.9620 	EXP 	target: autoDraw = False
11.9620 	EXP 	image: autoDraw = False
11.9620 	EXP 	image_2: autoDraw = False
11.9620 	EXP 	image_3: autoDraw = False
11.9620 	EXP 	target: color = 'white (named)'
11.9620 	EXP 	target: text = 'listen'
11.9620 	EXP 	image: size = array([0.53333333, 1.17283951])
11.9620 	EXP 	image: image = 'robot_imgs/pr2'
11.9620 	EXP 	image: autoDraw = True
11.9620 	EXP 	image_2: autoDraw = True
11.9620 	EXP 	image_3: autoDraw = True
12.1141 	DATA 	Keypress: down
12.3558 	DATA 	Keypress: down
12.4173 	EXP 	target: autoDraw = True
12.5490 	DATA 	Keypress: down
12.5509 	EXP 	New trial (rep=0, index=3): OrderedDict([(u'task_1', u'sounds/pepper_sydney/sentence_13'), (u'task_1_raw', 1), (u'task_1_duration', 2), (u'task_2', None), (u'task_2_raw', None), (u'task_2_duration', None)])
12.5532 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
12.6211 	EXP 	target: autoDraw = False
12.6211 	EXP 	image: autoDraw = False
12.6211 	EXP 	image_2: autoDraw = False
12.6211 	EXP 	image_3: autoDraw = False
12.6211 	EXP 	target: color = 'white (named)'
12.6211 	EXP 	target: text = 'listen'
12.6211 	EXP 	image: size = array([0.53333333, 1.17283951])
12.6211 	EXP 	image: image = 'robot_imgs/pr2'
12.6211 	EXP 	image: autoDraw = True
12.6211 	EXP 	image_2: autoDraw = True
12.6211 	EXP 	image_3: autoDraw = True
13.0710 	EXP 	target: autoDraw = True
13.5071 	DATA 	Keypress: up
13.8720 	DATA 	Keypress: down
13.8752 	EXP 	New trial (rep=0, index=4): OrderedDict([(u'task_1', u'sounds/pepper_sydney/sentence_12'), (u'task_1_raw', 2), (u'task_1_duration', 3), (u'task_2', None), (u'task_2_raw', None), (u'task_2_duration', None)])
13.8765 	WARNING 	Requested image 'robot_imgs/pr2' not found but similar filename 'robot_imgs/pr2.png' exists. This will be used instead but changing the filename is advised.
13.9418 	EXP 	target: autoDraw = False
13.9418 	EXP 	image: autoDraw = False
13.9418 	EXP 	image_2: autoDraw = False
13.9418 	EXP 	image_3: autoDraw = False
13.9418 	EXP 	target: color = 'white (named)'
13.9418 	EXP 	target: text = 'listen'
13.9418 	EXP 	image: size = array([0.53333333, 1.17283951])
13.9418 	EXP 	image: image = 'robot_imgs/pr2'
13.9418 	EXP 	image: autoDraw = True
13.9418 	EXP 	image_2: autoDraw = True
13.9418 	EXP 	image_3: autoDraw = True
14.0993 	DATA 	Keypress: escape
14.1575 	EXP 	window1: mouseVisible = True
